"project_id","deployment_id","placename","is_blank","class","genus","species","common_name","timestamp","number_of_objects","animal_count","event_id","event_duration","event_groupsize","event_observations"
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 05:30:15,2,2,"E0112",0,2,1
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 18:56:09,2,2,"E0113",0,2,1
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 19:30:11,1,1,"E0114",0,1,1
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 22:33:41,1,1,"E0115",0,1,1
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-03 00:56:10,1,1,"E0116",0,1,1
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-03 02:13:18,1,1,"E0117",0,1,1
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-03 06:10:05,1,1,"E0118",0,1,1
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-03 19:23:18,1,1,"E0119",240,2,3
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-03 19:24:14,2,2,"E0119",240,2,3
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-03 19:27:18,1,1,"E0119",240,2,3
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-03 19:59:30,1,1,"E0120",0,1,1
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-03 21:16:19,1,1,"E0121",0,1,1
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-04 20:49:17,1,1,"E0122",0,1,1
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-05 05:43:55,1,1,"E0123",45,1,2
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-05 05:44:40,1,1,"E0123",45,1,2
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-05 07:23:03,1,1,"E0124",0,1,1
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 00:46:27,1,1,"E0125",0,1,1
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 19:18:25,1,1,"E0126",488,1,2
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 19:26:33,1,1,"E0126",488,1,2
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-14 17:14:53,1,1,"E0127",0,1,1
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-14 18:21:37,2,2,"E0128",0,2,1
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-15 02:09:37,2,2,"E0129",0,2,1
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-15 05:59:31,1,1,"E0130",0,1,1
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-16 18:13:22,1,1,"E0131",0,1,1
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-17 20:02:13,1,1,"E0132",59,1,2
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-17 20:03:12,1,1,"E0132",59,1,2
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-18 01:10:27,1,1,"E0133",58,2,2
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-18 01:11:25,2,2,"E0133",58,2,2
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-18 05:17:12,1,1,"E0134",0,1,1
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-18 20:53:55,1,1,"E0135",0,1,1
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-18 23:29:20,3,3,"E0136",0,3,1
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-19 06:15:50,1,1,"E0137",0,1,1
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-20 16:44:50,2,2,"E0138",0,2,1
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-20 18:29:24,1,1,"E0139",0,1,1
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-20 19:58:52,2,2,"E0140",0,2,1
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-21 00:20:06,1,1,"E0141",0,1,1
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-21 02:58:04,1,1,"E0142",0,1,1
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-21 18:39:14,1,1,"E0143",0,1,1
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-21 21:17:02,1,1,"E0144",0,1,1
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-21 23:49:18,1,1,"E0145",0,1,1
"Gate12","-2845.621_1_3","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 23:38:35,1,1,"E0146",0,1,1
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-14 02:56:41,1,1,"E0147",0,1,1
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-24 01:00:58,1,1,"E0148",0,1,1
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-24 04:57:00,3,3,"E0149",0,3,1
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-24 20:18:01,1,1,"E0150",0,1,1
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-26 08:32:34,5,5,"E0151",0,5,1
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-29 02:50:53,2,2,"E0152",0,2,1
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-29 05:54:49,2,2,"E0153",187,2,4
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-29 05:57:18,2,2,"E0153",187,2,4
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-29 05:57:36,2,2,"E0153",187,2,4
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-29 05:57:56,2,2,"E0153",187,2,4
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-29 17:04:43,4,4,"E0154",177,6,5
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-29 17:05:39,5,5,"E0154",177,6,5
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-29 17:05:55,6,6,"E0154",177,6,5
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-29 17:06:55,5,5,"E0154",177,6,5
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-29 17:07:40,3,3,"E0154",177,6,5
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-29 17:40:56,2,2,"E0155",0,2,1
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-29 19:18:38,1,1,"E0156",140,1,2
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-29 19:20:58,1,1,"E0156",140,1,2
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-01 03:50:23,1,1,"E0157",0,1,1
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-02 02:37:00,4,4,"E0158",430,4,3
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-02 02:38:42,4,4,"E0158",430,4,3
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-02 02:44:10,4,4,"E0158",430,4,3
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-05 17:50:27,2,2,"E0159",1666,2,3
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-05 17:51:11,2,2,"E0159",1666,2,3
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-05 18:18:13,1,1,"E0159",1666,2,3
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-10 02:16:50,3,3,"E0160",0,3,1
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-11 06:00:28,2,2,"E0161",0,2,1
"Gate12","-2845.631_11_1","-2845.631",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-12-17 21:06:40,1,1,"E0162",0,1,1
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-17 20:58:06,1,1,"E0163",62,1,3
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-17 20:58:34,1,1,"E0163",62,1,3
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-17 20:59:08,1,1,"E0163",62,1,3
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-17 22:48:05,1,1,"E0164",73,1,6
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-17 22:48:18,1,1,"E0164",73,1,6
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-17 22:48:30,1,1,"E0164",73,1,6
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-17 22:48:50,1,1,"E0164",73,1,6
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-17 22:49:03,1,1,"E0164",73,1,6
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-17 22:49:18,1,1,"E0164",73,1,6
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-18 09:36:06,1,1,"E0165",0,1,1
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Didelphis","virginiana","Virginia opossum",2022-10-18 20:33:08,1,1,"E0166",0,1,1
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 03:41:35,1,1,"E0167",14,1,2
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 03:41:49,1,1,"E0167",14,1,2
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-19 17:18:59,1,1,"E0168",981,1,7
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-19 17:19:25,1,1,"E0168",981,1,7
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-19 17:30:11,1,1,"E0168",981,1,7
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-19 17:31:02,1,1,"E0168",981,1,7
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-19 17:31:34,1,1,"E0168",981,1,7
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-19 17:34:52,1,1,"E0168",981,1,7
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-19 17:35:20,1,1,"E0168",981,1,7
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-19 18:37:54,1,1,"E0169",271,1,9
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-19 18:38:29,1,1,"E0169",271,1,9
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-19 18:40:29,1,1,"E0169",271,1,9
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-19 18:40:44,1,1,"E0169",271,1,9
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-19 18:41:08,1,1,"E0169",271,1,9
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-19 18:41:33,1,1,"E0169",271,1,9
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-19 18:41:52,1,1,"E0169",271,1,9
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-19 18:42:12,1,1,"E0169",271,1,9
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-19 18:42:25,1,1,"E0169",271,1,9
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 23:09:00,3,3,"E0170",449,3,14
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 23:09:15,3,3,"E0170",449,3,14
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 23:09:36,3,3,"E0170",449,3,14
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 23:09:48,3,3,"E0170",449,3,14
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 23:10:05,3,3,"E0170",449,3,14
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 23:10:19,3,3,"E0170",449,3,14
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 23:10:33,3,3,"E0170",449,3,14
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 23:10:46,3,3,"E0170",449,3,14
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 23:10:58,3,3,"E0170",449,3,14
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 23:11:12,3,3,"E0170",449,3,14
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 23:11:38,3,3,"E0170",449,3,14
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 23:11:51,3,3,"E0170",449,3,14
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 23:15:31,1,1,"E0170",449,3,14
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 23:16:29,1,1,"E0170",449,3,14
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Didelphis","virginiana","Virginia opossum",2022-10-20 00:29:52,2,2,"E0171",0,2,1
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 06:52:04,4,4,"E0172",379,4,12
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 06:52:26,4,4,"E0172",379,4,12
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 06:55:16,4,4,"E0172",379,4,12
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 06:55:59,4,4,"E0172",379,4,12
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 06:56:17,4,4,"E0172",379,4,12
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 06:57:05,1,1,"E0172",379,4,12
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 06:57:18,1,1,"E0172",379,4,12
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 06:57:31,1,1,"E0172",379,4,12
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 06:57:44,1,1,"E0172",379,4,12
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 06:57:58,1,1,"E0172",379,4,12
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 06:58:10,1,1,"E0172",379,4,12
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 06:58:23,1,1,"E0172",379,4,12
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-20 18:33:52,1,1,"E0173",113,1,4
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-20 18:34:36,1,1,"E0173",113,1,4
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-20 18:35:02,1,1,"E0173",113,1,4
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-20 18:35:45,1,1,"E0173",113,1,4
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 18:35:45,1,1,"E0174",0,1,1
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 20:22:15,1,1,"E0175",0,1,1
"Gate12","-2845.652_3_1","-2845.652",0,"Mammalia","Procyon","lotor","Common Raccoon",2022-10-20 22:09:30,1,1,"E0176",0,1,1
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Procyon","lotor","Common Raccoon",2022-11-01 04:37:34,1,1,"E0177",0,1,1
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-01 07:33:38,1,1,"E0178",396,1,5
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-01 07:35:19,1,1,"E0178",396,1,5
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-01 07:37:43,1,1,"E0178",396,1,5
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-01 07:39:47,1,1,"E0178",396,1,5
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-01 07:40:14,1,1,"E0178",396,1,5
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Didelphis","virginiana","Virginia opossum",2022-11-02 04:56:48,1,1,"E0179",0,1,1
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-02 07:49:51,1,1,"E0180",0,1,1
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-02 09:45:38,1,1,"E0181",537,1,4
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-02 09:50:13,1,1,"E0181",537,1,4
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-02 09:51:04,1,1,"E0181",537,1,4
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-02 09:54:35,1,1,"E0181",537,1,4
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-02 17:02:50,1,1,"E0182",170,1,7
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-02 17:03:47,1,1,"E0182",170,1,7
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-02 17:04:09,1,1,"E0182",170,1,7
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-02 17:04:38,1,1,"E0182",170,1,7
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-02 17:04:55,1,1,"E0182",170,1,7
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-02 17:05:07,1,1,"E0182",170,1,7
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-02 17:05:40,1,1,"E0182",170,1,7
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-02 17:58:57,1,1,"E0183",17,1,2
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-02 17:59:14,1,1,"E0183",17,1,2
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-03 18:27:34,1,1,"E0184",0,1,1
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-04 19:30:04,1,1,"E0185",0,1,1
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-04 09:00:54,1,1,"E0186",0,1,1
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-04 09:44:18,1,1,"E0187",42,1,2
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-04 09:45:00,1,1,"E0187",42,1,2
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-05 07:51:28,1,1,"E0188",204,1,5
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-05 07:53:48,1,1,"E0188",204,1,5
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-05 07:54:00,1,1,"E0188",204,1,5
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-05 07:54:39,1,1,"E0188",204,1,5
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-05 07:54:52,1,1,"E0188",204,1,5
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-05 18:07:03,1,1,"E0189",1020,1,12
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-05 18:07:15,1,1,"E0189",1020,1,12
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-05 18:08:04,1,1,"E0189",1020,1,12
"Gate12","-2845.652_3_2","-2845.652",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-05 18:08:16,1,1,"E0189",1020,1,12
